,0,1,2,3,4,5,6,7,8,9,10,11,12
1495,7183590,イザカヤトリビーMark．2 ,35.656217,139.697353,http://mobile.gnavi.co.jp/shop/7183590/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～土 ディナー：18:00～翌5:00(L.O.4:00),毎週日曜日,"{'note': {}, 'walk': '徒歩8', 'station': '渋谷駅', 'line': 'JR', 'station_exit': 'ハチ公出口'}",3500,{},"['居酒屋', 'シーフード料理']"
1496,6352764,factory ,35.657156,139.710533,http://mobile.gnavi.co.jp/shop/6352764/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},{},{},"{'note': {}, 'walk': {}, 'station': {}, 'line': {}, 'station_exit': {}}",{},{},"['ケーキ屋・スイーツ', {'@attributes': {'order': '1'}}]"
1497,6908241,MEKAN ,35.667361,139.710553,http://mobile.gnavi.co.jp/shop/6908241/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 11:30～21:30,無,"{'note': {}, 'walk': {}, 'station': {}, 'line': {}, 'station_exit': {}}",1000,{},"['トルコ料理', {'@attributes': {'order': '1'}}]"
1498,6415181,日本海の美味 ふくい 望洋楼 ,35.659011,139.717006,http://mobile.gnavi.co.jp/shop/6415181/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日 ランチ：11:30～14:30(L.O.14:00)(※食材の仕入れにより、閉店時間を早める場合がございます。<BR>※土日祝　15：00迄（14：30LO）)<BR>月～日 ディナー：17:00～23:00(L.O.22:00)(※日・祝　22：00閉店（21：00ラストオーダー）),不定休日あり,"{'note': {}, 'walk': '徒歩5', 'station': '表参道駅', 'line': '地下鉄', 'station_exit': 'B1番出口'}",8000,1000,"['和食 その他', 'かに料理']"
1499,6415029,Dining Bar NICOLASE 【ダイニングバー ニコラス】,35.655447,139.700958,http://mobile.gnavi.co.jp/shop/6415029/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～土 18:00～翌5:00<BR>日 18:00～24:00,第2水曜日,"{'note': {}, 'walk': '徒歩5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': 'ハチ公口'}",4000,{},"['ダイニングバー', '創作和食']"
1500,0123693,ブルーノート東京 ,35.658036,139.719444,http://mobile.gnavi.co.jp/shop/0123693/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 ディナー：17:30～翌1:00<BR>土・日・祝日 ディナー：16:00～24:00(※公演によって異なる場合がございます。),不定休日あり,"{'note': {}, 'walk': '徒歩8', 'station': '表参道駅', 'line': '東京メトロ', 'station_exit': 'B3'}",12000,{},"['クラブ・ラウンジ', '無国籍料理']"
1501,7212647,ネパールインド料理 サパナ ,35.651694,139.709844,http://mobile.gnavi.co.jp/shop/7212647/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 11:00～23:00(L.O.22:30)(※ランチは17時まで。),年中無休,"{'note': {}, 'walk': '徒歩5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",1500,980,"['インド料理', 'インドカレー']"
1502,7316903,おじゃったもんせ ,35.653958,139.700167,http://mobile.gnavi.co.jp/shop/7316903/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～土 居酒屋タイム：18:00～翌4:00(L.O.3:00)(お店の都合により、営業時間に変更がある場合がございます。)<BR>日・祝日 居酒屋タイム：17:00～24:00(L.O.11:00),不定休日あり<BR>年末年始（2016年12月31日～2017年1月4日）,"{'note': {}, 'walk': {}, 'station': {}, 'line': {}, 'station_exit': {}}",4500,{},"['郷土料理', '鶏料理(鳥料理)']"
1503,7161517,ADENIA ,35.650142,139.701986,http://mobile.gnavi.co.jp/shop/7161517/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日 ランチ：11:30～14:30(L.O.14:30)<BR>月～日 ディナー：17:30～24:00(L.O.22:00),無<BR>※※年末年始のみ,"{'note': {}, 'walk': '徒歩8', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",7000,1400,"['宴会場', 'ビストロ']"
1504,6050034,カフェ・ド・武 ,35.664275,139.708919,http://mobile.gnavi.co.jp/shop/6050034/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日 ランチ：12:00～15:00<BR>月～日 ティー：15:00～18:00<BR>月～木・日・祝日 ディナー：18:00～22:00<BR>金・土・祝前日 ディナー：18:00～23:00,無,"{'note': {}, 'walk': '徒歩2', 'station': '明治神宮前駅', 'line': '地下鉄千代田線', 'station_exit': {}}",2500,1000,"['カフェ', 'ケーキ屋・スイーツ']"
1505,6944471,San do box ,35.654311,139.710969,http://mobile.gnavi.co.jp/shop/6944471/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 ディナー：17:00～翌8:00(L.O.7:30)<BR>土・日 ディナー：20:00～翌8:00(L.O.7:30),無,"{'note': {}, 'walk': '徒歩5', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",3000,{},"['パーティールーム・スペース', {'@attributes': {'order': '1'}}]"
1506,1011516,ホブゴブリン 渋谷店 ,35.655047,139.702856,http://mobile.gnavi.co.jp/shop/1011516/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 ディナー：17:00～翌5:00<BR>土・日・祝 ランチ・ディナー：12:00～翌5:00,無,"{'note': {}, 'walk': '徒歩1', 'station': '渋谷駅', 'line': 'JR', 'station_exit': {}}",3000,1500,"['アイリッシュパブ', '欧米・各国料理 その他']"
1507,6286985,BAR FACE ,35.653008,139.704258,http://mobile.gnavi.co.jp/shop/6286985/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～土 ディナー：19:00～翌3:00,毎週日曜日 祝日,"{'note': {}, 'walk': '徒歩3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': '南口'}",2500,{},"['バー', 'お酒 その他']"
1508,6100147,かっぱ 恋文横丁店,35.656561,139.700814,http://mobile.gnavi.co.jp/shop/6100147/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～土 17:00～翌5:00<BR>日・祝日 15:00～翌2:00,無,"{'note': {}, 'walk': '徒歩2', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",2500,{},"['居酒屋', '豚肉料理']"
1509,7164660,四季料理居酒屋わたら瀬 ,35.652669,139.708792,http://mobile.gnavi.co.jp/shop/7164660/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～土 ランチ：11:30～14:00<BR>月～土 ディナー：17:00～24:00(L.O.23:00),毎週日曜日 祝日,"{'note': {}, 'walk': '徒歩3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': '新南口'}",4000,880,"['居酒屋', '郷土料理']"
1510,6267297,麺の坊　砦 ,35.653942,139.694653,http://mobile.gnavi.co.jp/shop/6267297/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日 ランチ・ディナー：11:00～翌3:00(L.O.2:40),無<BR>※年末年始休,"{'note': {}, 'walk': '徒歩5', 'station': '神泉駅', 'line': '京王井の頭線', 'station_exit': {}}",1000,{},"['ラーメン・麺料理 その他', {'@attributes': {'order': '1'}}]"
1511,6303793,Taprobane ,35.668286,139.727136,http://mobile.gnavi.co.jp/shop/6303793/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～土 ランチ：11:30～15:30<BR>月～土 ディナー：17:30～23:00(L.O.22:30),毎週日曜日,"{'note': {}, 'walk': '徒歩2', 'station': '青山一丁目駅', 'line': '地下鉄銀座線', 'station_exit': '5番出口'}",3000,1000,"['アジア・エスニック料理 その他', {'@attributes': {'order': '1'}}]"
1512,7197335,Cafe An Jely ,35.664733,139.709183,http://mobile.gnavi.co.jp/shop/7197335/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 11:00～21:00(L.O.20:30),年中無休,"{'note': {}, 'walk': '徒歩3', 'station': '明治神宮前駅', 'line': '地下鉄副都心線', 'station_exit': {}}",1200,1200,"['カフェ', 'ケーキ屋・スイーツ']"
1513,6440959,つけ蕎麦たったん 渋谷並木橋本店,35.652258,139.709833,http://mobile.gnavi.co.jp/shop/6440959/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日 24時間営業,無,"{'note': {}, 'walk': '徒歩3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': '新南口'}",850,700,"['そば', '和食 その他']"
1514,5497885,大島ラーメン 渋谷店,35.654344,139.702550,http://mobile.gnavi.co.jp/shop/5497885/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～木・土 ランチ・ディナー：11:00～翌5:00(L.O.4:50)<BR>金 ランチ・ディナー：11:00～翌6:00(L.O.5:50)<BR>日・祝日 ランチ・ディナー：11:30～21:00(L.O.20:50),無,"{'note': {}, 'walk': '徒歩2', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",800,700,"['ラーメン・麺料理 その他', {'@attributes': {'order': '1'}}]"
1515,6767127,叙々苑 渋谷店,35.656694,139.702261,http://mobile.gnavi.co.jp/shop/6767127/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 ランチ：11:30～15:00<BR>土・日・祝 ランチ：11:30～14:30<BR>日・祝日 11:30～22:00(L.O.22:00)<BR>月～土 11:30～翌1:30(L.O.1:30)(CLOSE（平日のみ）15：00～16：00),年中無休,"{'note': {}, 'walk': '徒歩1', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",7500,1300,"['焼肉', 'ホルモン']"
1516,6390535,タイ屋台居酒屋 ダオタイ 渋谷肉横丁店,35.657997,139.701750,http://mobile.gnavi.co.jp/shop/6390535/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～木・日 17:00～24:00(L.O.23:00)<BR>金・土 17:00～翌2:00(L.O.1:30),無,"{'note': {}, 'walk': '徒歩3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",2800,{},"['タイ料理', {'@attributes': {'order': '1'}}]"
1517,7087501,人間関係 cafe de copain ,35.657897,139.702169,http://mobile.gnavi.co.jp/shop/7087501/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 9:00～23:30(L.O.23:00)(ランチ営業、日曜営業),※元旦,"{'note': {}, 'walk': {}, 'station': {}, 'line': {}, 'station_exit': {}}",1000,{},"['バー', {'@attributes': {'order': '1'}}]"
1518,7056172,Garlic×Garlic ,35.655947,139.696903,http://mobile.gnavi.co.jp/shop/7056172/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},火～日 ランチ：12:00～14:30(L.O.14:00)<BR>火～日 ディナー：17:30～23:00(L.O.22:30),毎週月曜日<BR>※※月曜日が祝日の場合、翌日火曜日,"{'note': {}, 'walk': '徒歩3', 'station': '神泉駅', 'line': '京王井の頭線', 'station_exit': {}}",4500,1000,"['イタリアン(イタリア料理)', 'ワイン']"
1519,7253963,BAR STREET ,35.671697,139.713850,http://mobile.gnavi.co.jp/shop/7253963/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 バー：18:00～翌2:00,毎週日曜日 祝日<BR>※貸し切りは日祝関係なく貸し切りなど承ります。,"{'note': {}, 'walk': {}, 'station': {}, 'line': {}, 'station_exit': {}}",3000,{},"['バー', {'@attributes': {'order': '1'}}]"
1520,6038945,ラーメン専門店 凪 ,35.654197,139.711261,http://mobile.gnavi.co.jp/shop/6038945/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日 ランチ：11:30～15:00(L.O.14:30)<BR>月～日 ディナー：18:00～24:00,無,"{'note': {}, 'walk': '徒歩8', 'station': '渋谷駅', 'line': 'JR線', 'station_exit': '南口'}",{},{},"['ラーメン・麺料理 その他', {'@attributes': {'order': '1'}}]"
1521,6410183,ワイン食堂 がっと－gatto－ ,35.653989,139.697517,http://mobile.gnavi.co.jp/shop/6410183/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 ランチ：11:30～14:30(L.O.14:30)(（土日祝日除く）)<BR>月～土・祝日 ディナー：17:30～24:00(L.O.22:30),毎週日曜日,"{'note': {}, 'walk': '徒歩1', 'station': '神泉駅', 'line': '京王井の頭線', 'station_exit': '北口・南口'}",3500,1000,"['ビストロ', 'ワイン']"
1522,6271371,喜楽 ,35.655781,139.700086,http://mobile.gnavi.co.jp/shop/6271371/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月・火・木～日 ランチ・ディナー：11:30～20:30,毎週水曜日,"{'note': {}, 'walk': '徒歩5', 'station': '渋谷駅', 'line': 'ＪＲ線', 'station_exit': {}}",700,700,"['ラーメン・麺料理 その他', {'@attributes': {'order': '1'}}]"
1523,6211142,居食家 まるみ商店 ,35.653272,139.697475,http://mobile.gnavi.co.jp/shop/6211142/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～木・祝日 17:00～翌1:00(L.O.24:00)<BR>金・土・祝前日 17:00～翌3:00(L.O.2:00),毎週日曜日,"{'note': {}, 'walk': '徒歩1', 'station': '神泉駅', 'line': '京王井の頭線', 'station_exit': {}}",3300,{},"['居酒屋', {'@attributes': {'order': '1'}}]"
1524,6414279,焼はまぐり 青山八番 too ,35.667811,139.729508,http://mobile.gnavi.co.jp/shop/6414279/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 ランチ：11:30～14:00、ディナー：18:00～23:30<BR>土 18:00～23:30(※ディナーのみ),毎週日曜日 祝日,"{'note': {}, 'walk': '徒歩3', 'station': '青山一丁目駅', 'line': '地下鉄銀座線', 'station_exit': '4番出口'}",5000,1000,"['すし・魚料理 その他', '和食 その他']"
1525,6441918,博多 うま馬 渋谷店,35.655681,139.706656,http://mobile.gnavi.co.jp/shop/6441918/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日 11:00～23:00,無,"{'note': {}, 'walk': '徒歩1', 'station': '渋谷駅', 'line': '地下鉄', 'station_exit': '15番出口'}",3000,950,"['もつ鍋', '居酒屋']"
1526,7014093,南青山野菜基地 ,35.667817,139.724386,http://mobile.gnavi.co.jp/shop/7014093/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 昼の部：11:30～15:30(L.O.15:00)<BR>火～金 夜の部：18:00～23:00(L.O.22:20)<BR>土 夜の部：17:00～22:00(L.O.21:20)(※昼の部はやさい食堂、夜の部はやさい酒場での営業となります。),毎週月・日曜日,"{'note': {}, 'walk': '徒歩5', 'station': '外苑前駅', 'line': '地下鉄銀座線', 'station_exit': '4A出口'}",4500,1000,"['オーガニック料理', 'ダイニングバー']"
1527,7102254,ティ・ロランド ,35.656256,139.697217,http://mobile.gnavi.co.jp/shop/7102254/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},火～日 11:45～23:00(L.O.22:00),毎週月曜日<BR>※※月曜祝日の場合は翌日,"{'note': {}, 'walk': '徒歩9', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",4000,1500,"['クレープ', 'フレンチ(フランス料理)']"
1528,7114593,CAFE Cina ,35.674661,139.710278,http://mobile.gnavi.co.jp/shop/7114593/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 カフェ：10:00～18:00,毎週土・日曜日 祝日<BR>※年末年始・夏季休暇の休業日は店にお問い合わせください,"{'note': {}, 'walk': {}, 'station': {}, 'line': {}, 'station_exit': {}}",1000,950,"['カフェ', 'アジア・エスニック料理 その他']"
1529,7126205,デザイナーズ和ダイニング ‐光‐ HiKaRi DINING 渋谷本店 ,35.658283,139.701361,http://mobile.gnavi.co.jp/shop/7126205/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, ランチ・ディナー：11:45～24:00(L.O.22:30),無,"{'note': {}, 'walk': '徒歩4', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': 'ハチ公口'}",2500,1000,"['ダイニングバー', 'パーティールーム・スペース']"
1530,6206844,海音 ,35.658656,139.723483,http://mobile.gnavi.co.jp/shop/6206844/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 17:30～翌1:00(L.O.24:00),第1月曜日 第3月曜日,"{'note': {}, 'walk': '徒歩6', 'station': '表参道駅', 'line': '地下鉄半蔵門線', 'station_exit': 'A5番出口'}",2500,950,"['広島風お好み焼き', '鉄板焼き']"
1531,7114338,東京十月 ,35.659083,139.716044,http://mobile.gnavi.co.jp/shop/7114338/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, ランチ：11:30～14:00、ディナー：17:00～23:00,毎週日曜日 祝日,"{'note': {}, 'walk': '徒歩4', 'station': '表参道駅', 'line': '地下鉄', 'station_exit': {}}",5000,1000,"['居酒屋', '郷土料理']"
1532,7130652,沖縄スージグァ酒場 香の帆 ～Ka noho～ （かのほ） ,35.659272,139.700172,http://mobile.gnavi.co.jp/shop/7130652/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, 17:00～24:00(L.O.23:20)(当日の混雑状況によりラストオーダーの時間が前後する場合がございます。<BR>ご予約はお電話もしくは「食べログ予約」よりお願い致します。当店の食べログ予約ページは「渋谷 香の帆」で検索して下さい。),毎週日曜日<BR>その他（2016年5月23日～2016年5月24日）<BR>※5月22日は休まず営業いたします(営業時間：20:30～24:00)<BR>※日曜日が祝前日の場合は営業。年末年始・GW等の長期連休時のお休みは「香の帆（かのほ）」のFacebookページ・LINE＠にて掲載します。,"{'note': {}, 'walk': {}, 'station': {}, 'line': {}, 'station_exit': {}}",3500,{},"['沖縄料理', 'ダイニングバー']"
1533,7188480,マ・メゾン 文化村通り店 ,35.656883,139.699300,http://mobile.gnavi.co.jp/shop/7188480/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日・祝前日・祝日 カフェ：11:00～23:00(L.O.22:30),無,"{'note': {}, 'walk': {}, 'station': {}, 'line': {}, 'station_exit': {}}",1200,1200,"['ケーキ屋・スイーツ', {'@attributes': {'order': '1'}}]"
1534,6277640,ポンディシェリ ,35.667308,139.729639,http://mobile.gnavi.co.jp/shop/6277640/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～金 ランチ：11:00～17:00<BR>土・日・祝 ランチ：11:00～15:00<BR>月～日 ディナー：17:00～22:00(L.O.22:00),年中無休,"{'note': {}, 'walk': '徒歩2', 'station': '青山一丁目駅', 'line': '地下鉄', 'station_exit': {}}",2500,890,"['インド料理', {'@attributes': {'order': '1'}}]"
1535,7112985,一蘭 原宿店 ,35.664633,139.708403,http://mobile.gnavi.co.jp/shop/7112985/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日 10:00～22:45,無,"{'note': {}, 'walk': '徒歩1', 'station': '明治神宮前駅', 'line': '東京メトロ\u3000千代田線・副都心線', 'station_exit': '7番出口'}",1000,{},"['ラーメン・麺料理 その他', {'@attributes': {'order': '1'}}]"
1536,5604880,R＆B ,35.655203,139.701583,http://mobile.gnavi.co.jp/shop/5604880/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日 19:00～翌5:00(L.O.4:30),無,"{'note': {}, 'walk': '徒歩1', 'station': '渋谷駅', 'line': '京王井の頭線', 'station_exit': 'ハチ公口'}",3000,{},"['ショットバー', 'お酒 その他']"
1537,6279076,W omotesando The Cellar Grill,35.660958,139.714303,http://mobile.gnavi.co.jp/shop/6279076/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～日・祝日 ランチ：11:30～15:00(※なくなり次第終了)<BR>月～金 ディナー：17:30～翌1:00(L.O.24:00)<BR>土・日・祝日 ディナー：17:30～24:00(L.O.23:00),無,"{'note': {}, 'walk': '徒歩1', 'station': '表参道駅', 'line': '地下鉄半蔵門線', 'station_exit': 'B2番出口'}",4500,900,"['居酒屋', '欧米・各国料理 その他']"
1538,1023101,Ｒｉｓｔｏｒａｎｔｅ ｄａ Ｎｉｎｏ ,35.664753,139.729836,http://mobile.gnavi.co.jp/shop/1023101/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～土 ランチ：11:30～15:00(L.O.14:00)<BR>月～土 ディナー：18:00～22:30(L.O.22:00),毎週日曜日,"{'note': {}, 'walk': '徒歩3', 'station': '乃木坂駅', 'line': '地下鉄千代田線', 'station_exit': '3番出口'}",8000,1400,"['イタリアン(イタリア料理)', {'@attributes': {'order': '1'}}]"
1539,7197812,鮨のぶ ,35.653222,139.704153,http://mobile.gnavi.co.jp/shop/7197812/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{}, ランチ：12:00～14:30<BR>月～金 ディナー：18:00～翌2:00(L.O.1:00)<BR>土 ディナー：18:00～23:30(L.O.22:00)<BR>日 ディナー：17:00～22:00(L.O.21:00),※定休日はお問い合わせ下さい。,"{'note': {}, 'walk': '徒歩3', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': '西口'}",6000,1000,"['寿司', 'シーフード料理']"
1540,6953593,BAR 東京Gorilla03 ,35.653797,139.700003,http://mobile.gnavi.co.jp/shop/6953593/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},{},月～木・日 21:00～翌5:00<BR>金・土 21:00～翌8:00,不定休日あり,"{'note': {}, 'walk': '徒歩6', 'station': '渋谷駅', 'line': 'ＪＲ', 'station_exit': {}}",3000,{},"['パーティールーム・スペース', 'ダイニングバー']"
