,,,,,,,,,,,,,,居酒屋,日本料理・郷土料理,すし・魚料理・シーフード,鍋,焼肉・ホルモン,焼き鳥・肉料理・串料理,和食,お好み焼き・粉物,ラーメン・麺料理,中華,イタリアン・フレンチ,洋食,欧米・各国料理,カレー,アジア・エスニック料理,オーガニック・創作料理,ダイニングバー・バー・ビアホール,お酒,カフェ・スイーツ,宴会・カラオケ・エンターテイメント,ファミレス・ファーストフード,その他の料理
1126,b255900,Ｄｉｎｉｎｇ Ｔａｂｌｅ １０゛１ ,35.655917,139.696831,〒150-0046 東京都渋谷区松濤1-26-2 渋谷松涛伊藤ビル1F,http://mobile.gnavi.co.jp/shop/b255900/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/frst0vyh0000/t_005b.jpg,http://uds.gnst.jp/rest/img/frst0vyh0000/t_005c.jpg,月～土 17:00～23:30(L.O.22:45),毎週日曜日,"{'note': {}, 'line': 'ＪＲ', 'walk': '9', 'station': '渋谷駅', 'station_exit': {}}",3500,1600,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,g180600,マ・メゾン 渋谷パサージュ・ガーデン店,35.651975,139.707775,〒150-0002 東京都渋谷区渋谷3-29-22 東京中小企業投資育成ビル2F,http://mobile.gnavi.co.jp/shop/g180600/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/88xug16w0000/t_0079.jpg,http://uds.gnst.jp/rest/img/88xug16w0000/t_004c.jpg,火～金 ランチ：11:30～15:00(L.O.14:00)<BR>火～日・祝前日・祝日 ディナー：18:00～23:30(L.O.22:00),毎週月曜日<BR>※【月曜日(祝日の場合は次の平日が定休日)】  ランチ営業、夜10時以降入店可、日曜営業,"{'note': {}, 'line': 'ＪＲ', 'walk': '1', 'station': '渋谷駅', 'station_exit': '新南口'}",6000,2743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1128,g053438,赤から 渋谷宮益坂店,35.6566,139.706194,〒150-0002 東京都渋谷区渋谷1-14-8 宮益エスケービルB1,http://mobile.gnavi.co.jp/shop/g053438/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/ktt847ev0000/t_0000.jpg,http://uds.gnst.jp/rest/img/ktt847ev0000/t_0000.jpg,月～日 ディナー：15:00～23:30(L.O.23:00),不定休日あり<BR>年末年始（2015年12月31日・2016年1月1日）,"{'note': {}, 'line': 'ＪＲ', 'walk': '2', 'station': '渋谷駅', 'station_exit': '宮益坂口'}",2500,1143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,g787510,マッコリ dining tongdeji ,35.653664,139.699667,〒150-0043 東京都渋谷区道玄坂1-20-12,http://mobile.gnavi.co.jp/shop/g787510/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/bgnf6tb90000/t_002c.jpg,http://uds.gnst.jp/rest/img/bgnf6tb90000/t_002d.jpg,月～金 ランチ：11:45～14:00(※最終入店14:00)<BR>月～土 ディナー：18:00～23:45(L.O.23:15),毎週日曜日,"{'note': {}, 'line': 'ＪＲ', 'walk': '5', 'station': '渋谷駅', 'station_exit': 'ハチ公口'}",3000,1372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1130,a827416,Rice people，Nice people！ ,35.655847,139.706739,〒150-8510 東京都渋谷区渋谷2-21-1 渋谷ヒカリエ7F,http://mobile.gnavi.co.jp/shop/a827416/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/cdbx2tdz0000/t_001e.jpg,{}, 11:00～23:30(L.O.22:30、ドリンクL.O.23:00)(日曜日のみ23:00閉店   ※22:00フードLO/22:30ドリンクLO),年中無休,"{'note': {}, 'line': 'ＪＲ', 'walk': '2', 'station': '渋谷駅', 'station_exit': {}}",3500,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1131,g622523,丸鶏素揚 ひなまる 渋谷,35.657494,139.701281,〒150-0042 東京都渋谷区宇田川町30-3 アトラスビル3F,http://mobile.gnavi.co.jp/shop/g622523/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/1ddvkpa70000/t_0000.jpg,http://uds.gnst.jp/rest/img/1ddvkpa70000/t_0003.jpg,月～土 ランチ・ディナー：11:00～翌5:00(L.O.4:30)<BR>日・祝日 ランチ・ディナー：11:00～23:00(L.O.22:30),無,"{'note': {}, 'line': 'ＪＲ', 'walk': '3', 'station': '渋谷駅', 'station_exit': {}}",2200,1006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,gdu8100,ガイトーン TOKYO ,35.652636,139.708792,〒150-0002 東京都渋谷区渋谷3-15-2 住報渋谷ビル1F,http://mobile.gnavi.co.jp/shop/gdu8100/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/24tucsve0000/t_0001.jpg,http://uds.gnst.jp/rest/img/24tucsve0000/t_0004.jpg, 11:00～22:00(※なくなり次第終了),無,"{'note': {}, 'line': 'ＪＲ', 'walk': '6', 'station': '渋谷駅', 'station_exit': {}}",800,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1133,genf800,コインサイド カフェ アンド ライフ ,35.652444,139.697611,〒150-0044 東京都渋谷区円山町28-4 大場ビルB館B1,http://mobile.gnavi.co.jp/shop/genf800/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/bv6naeee0000/t_0000.jpg,http://uds.gnst.jp/rest/img/bv6naeee0000/t_0002.jpg,月～金 ランチ・カフェ：11:30～17:00、ディナー・バー：17:00～翌2:00<BR>土 ディナー・バー：17:00～24:00(  ※イベントの場合営業時間が変動します),毎週日曜日 祝日,"{'note': {}, 'line': '地下鉄半蔵門線', 'walk': '7', 'station': '渋谷駅', 'station_exit': '3a出口'}",3000,1372,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1134,gehw834,すき家 渋谷南平台店,35.652567,139.700236,〒150-0036 東京都渋谷区南平台町1-10 いちご南平台ビル1F,http://mobile.gnavi.co.jp/shop/gehw834/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/jpuembbd0000/t_0000.jpg,{}, 24時間営業,無,"{'note': {}, 'line': '京王井の頭線', 'walk': '7', 'station': '神泉駅', 'station_exit': {}}",570,261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,gebk400,魚喰酒場 ときしらず 渋谷店,35.654103,139.706792,〒150-0002 東京都渋谷区渋谷3-18-5 佐藤エステートビル本館2F,http://mobile.gnavi.co.jp/shop/gebk400/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/1t5m6pjj0000/t_000k.JPG,{},月～金・祝前日・祝日 11:30～15:00(L.O.14:30)<BR>月～金 18:00～24:00(L.O.23:30)<BR>土・祝前日 18:00～23:00(L.O.22:30),毎週日曜日 祝日,"{'note': {}, 'line': 'ＪＲ', 'walk': '2', 'station': '渋谷駅', 'station_exit': '東口'}",3000,1372,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,g945100,メルローズ・アベニュー ,35.652722,139.696692,〒150-0044 東京都渋谷区円山町25-7 菊屋イン渋谷1F,http://mobile.gnavi.co.jp/shop/g945100/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/9r97fzpu0000/t_005c.jpg,http://uds.gnst.jp/rest/img/9r97fzpu0000/t_005d.gif,月～土 ランチ：11:30～14:30<BR>月～土 ディナー：18:00～翌4:00(L.O.3:30),毎週日曜日 祝日,"{'note': {}, 'line': '京王線井の頭線', 'walk': '3', 'station': '神泉駅', 'station_exit': {}}",2500,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1137,e837188,マクドナルド 青山店,35.665219,139.718258,〒107-0061 東京都港区北青山3-3-7,http://mobile.gnavi.co.jp/shop/e837188/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/mnbyyg5c0000/t_0014.jpg,{}, 24時間営業、5:00～10:30((朝マック)),年中無休,"{'note': {}, 'line': {}, 'walk': {}, 'station': {}, 'station_exit': {}}",500,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1138,g252300,Ａｕｔｕｍｎ ,35.657175,139.702631,〒150-0042 東京都渋谷区宇田川町24-8 銀亭ビルB1,http://mobile.gnavi.co.jp/shop/g252300/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,{},http://uds.gnst.jp/rest/img/80sncype0000/t_0003.gif,月～日 18:00～翌5:00(※状況により閉店が早まる可能性があります。来店の際はお問い合わせ下さい),年中無休,"{'note': {}, 'line': 'ＪＲ', 'walk': '3', 'station': '渋谷駅', 'station_exit': 'ハチ公口'}",2000,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1139,g599604,極★楽★酒★場 げんてん 渋谷店,35.654075,139.701847,〒150-0043 東京都渋谷区道玄坂1-13-6 斉藤ビル1F,http://mobile.gnavi.co.jp/shop/g599604/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/9vtjpx5e0000/t_005a.jpg,{},月～日 17:30～24:00(L.O.23:00、ドリンクL.O.23:30),無,"{'note': {}, 'line': 'ＪＲ', 'walk': '4', 'station': '渋谷駅', 'station_exit': 'ハチ公口'}",2600,1189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,g508400,フォンダ・デ・ラ・マドゥルガーダ ,35.670194,139.711164,〒150-0001 東京都渋谷区神宮前2-33-12 ビラビアンカB1,http://mobile.gnavi.co.jp/shop/g508400/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/6rxk19zu0000/t_000v.jpg,http://uds.gnst.jp/rest/img/6rxk19zu0000/t_000w.jpg,月～金 ランチ：11:00～14:30(L.O.14:30)<BR>月～木・日 ディナー：17:30～翌2:00(L.O.1:00)((近くに100円パーキング有り))<BR>金・土 17:30～翌5:00(L.O.4:00),年中無休,"{'note': {}, 'line': 'ＪＲ', 'walk': '7', 'station': '原宿駅', 'station_exit': {}}",5000,2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1141,g045605,ＤＥＮ 表参道,35.662211,139.715619,〒107-0061 東京都港区北青山3-5-23 吉川表参道ビルB1,http://mobile.gnavi.co.jp/shop/g045605/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/b761hcr90000/t_005v.jpg,http://uds.gnst.jp/rest/img/b761hcr90000/t_005w.gif,月～木 18:00～翌2:00<BR>金・土 18:00～翌4:00<BR>日・祝日 18:00～23:00,年中無休<BR>※（年末・年始を除く）,"{'note': {}, 'line': '地下鉄銀座線', 'walk': '1', 'station': '表参道駅', 'station_exit': 'Ａ３出口'}",4000,1829,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1142,gd4u651,磯丸水産渋谷マークシティ横店 ,35.654778,139.702172,〒150-0043 東京都渋谷区道玄坂1-6-1 リカム７ビルB1～4F,http://mobile.gnavi.co.jp/shop/gd4u651/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/s4wgynxy0000/t_0001.jpg,http://uds.gnst.jp/rest/img/s4wgynxy0000/t_0002.jpg, 24時間営業,年中無休,"{'note': {}, 'line': '京王井の頭線', 'walk': '1', 'station': '渋谷駅', 'station_exit': '西口'}",2500,1143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,b227200,ENGAWA ,35.658611,139.699894,〒150-0042 東京都渋谷区宇田川町36-19 サーティー宇田川1F,http://mobile.gnavi.co.jp/shop/b227200/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/5941kvss0000/t_0045.gif,http://uds.gnst.jp/rest/img/5941kvss0000/t_0046.jpg,月～金 ランチ：11:30～14:30(L.O.14:00)、ディナー：18:00～23:30(L.O.22:30)<BR>金・祝前日 18:00～翌2:00(L.O.1:00)<BR>土・日・祝 17:00～23:00(L.O.22:00),無<BR>※※年末年始,"{'note': {}, 'line': 'ＪＲ', 'walk': '8', 'station': '渋谷駅', 'station_exit': 'ハチ公前交差点出口'}",4500,2058,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,e490584,ガスト 渋谷公園通店,35.660286,139.702789,〒150-0041 東京都渋谷区神南1-15-3 神南プラザビル2F,http://mobile.gnavi.co.jp/shop/e490584/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/m6zwzvgz0000/t_000b.jpg,http://uds.gnst.jp/rest/img/m6zwzvgz0000/t_000c.jpg, 7:00～翌3:00,無,"{'note': {}, 'line': {}, 'walk': {}, 'station': {}, 'station_exit': {}}",800,366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1145,gefu900,渋谷西村フルーツパーラー 道玄坂店,35.656603,139.703114,〒150-0042 東京都渋谷区宇田川町22-2,http://mobile.gnavi.co.jp/shop/gefu900/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/s47a0wy60000/t_0001.jpg,http://uds.gnst.jp/rest/img/s47a0wy60000/t_0002.jpg,月～土 10:30～23:00(L.O.22:30)<BR>日・祝日 10:00～22:30(L.O.22:00),無,"{'note': {}, 'line': 'ＪＲ', 'walk': '1', 'station': '渋谷駅', 'station_exit': 'ハチ公口'}",1500,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1146,g414400,オゼール ,35.660053,139.712969,〒150-0001 東京都渋谷区神宮前5-50-1 河島ビル1F,http://mobile.gnavi.co.jp/shop/g414400/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/n4sja4a80000/t_00fx.jpg,http://uds.gnst.jp/rest/img/n4sja4a80000/t_00fy.jpg,月～金 11:30～15:00(L.O.14:30)<BR>土・祝日 11:30～16:00(L.O.15:30)(ディナー営業で貸し切り等ある場合、準備等の関係でランチタイムの閉店時間が早まることがございます。  予め、ご了承願います。)<BR>月～土 18:00～22:30(L.O.22:00、ドリンクL.O.22:00),毎週日曜日<BR>※※貸切予約のみ営業。ご希望の方は、お早目にご連絡ください。,"{'note': {}, 'line': '地下鉄', 'walk': '3', 'station': '表参道駅', 'station_exit': 'B-2出口'}",3000,1372,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1147,a224404,鉄板料理 きみまち坂 ,35.654053,139.700536,〒150-0043 東京都渋谷区道玄坂1-15-10 B1,http://mobile.gnavi.co.jp/shop/a224404/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/20aj5h0y0000/t_001m.jpg,http://uds.gnst.jp/rest/img/20aj5h0y0000/t_0001.jpg, 17:00～24:00(L.O.23:00、ドリンクL.O.23:30),毎週日曜日,"{'note': {}, 'line': 'ＪＲ', 'walk': '1', 'station': '渋谷駅', 'station_exit': '西口'}",4000,1829,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,ga3v280,ゆであげパスタ＆焼き上げピザ ラパウザ原宿竹下通り店 ,35.668378,139.706764,〒150-0001 東京都渋谷区神宮前1-19-8 2F,http://mobile.gnavi.co.jp/shop/ga3v280/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/m3fyhgrr0000/t_009p.jpg,{},月～日 11:00～22:30(L.O.22:00),無,"{'note': {}, 'line': 'ＪＲ', 'walk': '1', 'station': '原宿駅', 'station_exit': {}}",2500,1143,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1149,g405460,香港厨房 渋谷店,35.657567,139.701481,〒150-0042 東京都渋谷区宇田川町30-1,http://mobile.gnavi.co.jp/shop/g405460/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/5aakm58w0000/t_001y.jpg,http://uds.gnst.jp/rest/img/5aakm58w0000/t_001z.jpg,月～日 17:00～翌5:00,無,"{'note': {}, 'line': 'ＪＲ', 'walk': '3', 'station': '渋谷駅', 'station_exit': {}}",2000,914,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1150,ge7m923,伝説のすた丼屋 渋谷店,35.655547,139.702228,〒150-0043 東京都渋谷区道玄坂2-6-7 道玄坂Tビル1F,http://mobile.gnavi.co.jp/shop/ge7m923/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/8ua73zrf0000/t_0000.jpg,{}, 11:00～翌3:00,無,"{'note': {}, 'line': 'ＪＲ', 'walk': '2', 'station': '渋谷駅', 'station_exit': {}}",700,320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,ge41400,LE PRE VERRE ,35.664161,139.710119,〒150-0001 東京都渋谷区神宮前5-10-1 GYREビル4F,http://mobile.gnavi.co.jp/shop/ge41400/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/fa0vmp2b0000/t_0008.jpg,{}, ランチ：11:30～15:00(L.O.15:00)、ディナー：17:00～23:00(L.O.21:30),不定休日あり<BR>※※ビル休館日に準ずる,"{'note': {}, 'line': '地下鉄千代田線', 'walk': '5', 'station': '表参道駅', 'station_exit': 'A1番出口'}",5500,2515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1152,gegj371,大戸屋 ごはん処 原宿神宮前店,35.664106,139.707192,〒150-0001 東京都渋谷区神宮前6-28-5 宮崎ビルB1,http://mobile.gnavi.co.jp/shop/gegj371/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/e9xxmgm60000/t_00a1.jpg,http://uds.gnst.jp/rest/img/e9xxmgm60000/t_00a2.jpg, 11:00～23:00(L.O.22:30),無,"{'note': {}, 'line': '地下鉄副都心線', 'walk': '1', 'station': '明治神宮前駅', 'station_exit': '7番出口'}",820,375,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,gdz8101,トラットリア シチリアーナ ドンチッチョ ,35.656094,139.712006,〒150-0002 東京都渋谷区渋谷2-3-6,http://mobile.gnavi.co.jp/shop/gdz8101/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/5kwu7htu0000/t_003o.jpg,{},月～土 ディナー：18:00～翌1:00(L.O.24:00),毎週日曜日<BR>※※祝日の月曜は休み,"{'note': {}, 'line': 'ＪＲ', 'walk': '12', 'station': '渋谷駅', 'station_exit': 'ヒカリエ1番出口'}",9000,4115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1154,gaa8009,リンガーハット 渋谷道玄坂店,35.655139,139.699886,〒150-0043 東京都渋谷区道玄坂2-16-7 山口ビル,http://mobile.gnavi.co.jp/shop/gaa8009/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/2ukhyuuc0000/t_00cf.jpg,http://uds.gnst.jp/rest/img/2ukhyuuc0000/t_00cg.jpg, 11:00～23:00,無<BR>※※年末年始はご確認ください,"{'note': {}, 'line': {}, 'walk': {}, 'station': {}, 'station_exit': {}}",700,320,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1155,g469921,博多 もつ楽 渋谷店,35.656694,139.702292,〒150-0042 東京都渋谷区宇田川町26-3 サンルイビルB1,http://mobile.gnavi.co.jp/shop/g469921/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/2h3fxrxj0000/t_00bf.jpg,http://uds.gnst.jp/rest/img/2h3fxrxj0000/t_006u.jpg,月～土 17:00～23:30<BR>日・祝日 16:00～23:00,年中無休<BR>※無休（ビルに準ずる）,"{'note': {}, 'line': 'ＪＲ', 'walk': '3', 'station': '渋谷駅', 'station_exit': 'ハチ公口'}",3000,1372,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,a246500,やんなはれ ,35.657942,139.701128,〒150-0042 東京都渋谷区宇田川町31-9 ハナテイビルB1,http://mobile.gnavi.co.jp/shop/a246500/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/btzsr8hf0000/t_0097.jpg,{},月～土 17:00～翌5:00<BR>日 17:00～24:00,無,"{'note': {}, 'line': 'ＪＲ', 'walk': '3', 'station': '渋谷駅', 'station_exit': '東口'}",3500,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1157,gc1t100,のみ食い処 わいわい ,35.668614,139.716875,〒150-0001 東京都渋谷区神宮前3-38-2 高橋ビル1F,http://mobile.gnavi.co.jp/shop/gc1t100/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/3h8sy5ze0000/t_0001.jpg,http://uds.gnst.jp/rest/img/3h8sy5ze0000/t_0002.jpg,月～土 17:00～24:00(L.O.23:30),毎週日曜日 祝日,"{'note': {}, 'line': '地下鉄銀座線', 'walk': '5', 'station': '外苑前駅', 'station_exit': '3番出口'}",3000,1372,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,ga64049,ロイヤルホスト 道玄坂店,35.656036,139.701167,〒150-0043 東京都渋谷区道玄坂2-29-8 道玄坂センタービル3F,http://mobile.gnavi.co.jp/shop/ga64049/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/e4txg4gh0000/t_001s.jpg,{}, 9:00～翌03:00,年中無休,"{'note': {}, 'line': {}, 'walk': {}, 'station': {}, 'station_exit': {}}",1300,594,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1159,a827405,小割烹 おはし 渋谷,35.657058,139.70645,〒150-0002 東京都渋谷区渋谷1-12-1 カレイド渋谷宮益坂1F,http://mobile.gnavi.co.jp/shop/a827405/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/4a4aufcx0000/t_002w.jpg,http://uds.gnst.jp/rest/img/4a4aufcx0000/t_000t.jpg, ディナー：17:00～23:30(L.O.22:30、ドリンクL.O.23:00)(毎日17時～営業しております！特に早いお時間は個室のご用意しやすいお時間です。どうぞお気軽にお問い合わせ下さいませ。また、当店オフィスワークとの連動が強い為、日曜日・祝日は比較的ご予約が取りやすい曜日となります。こちらも合わせてご相談下さいませ。  14時からお電話受け付けておりますのでお待ちしております。万が一、回線が混み合ってる場合は、当店直通のこちらの電話番号も是非ご利用くださいませ。03-5766-1955),無<BR>※毎日休まず営業しております。ご来店お待ちしております。宮益坂口より徒歩3分です！渋谷の喧騒を忘れさせる、旅館をイメージした店内で落ち着いた時間をご堪能下さいませ。  ■コース3500円、4500円、6500円と3種類ございます。■飲み放題はコースにSETで1500円でお付けできます。■アラカルトのご用意も多数ご用意しております。個室、半個室、団体様用広間、カウンターと様々なシチュエーションでご利用下さい。,"{'note': {}, 'line': 'ＪＲ', 'walk': '5', 'station': '渋谷駅', 'station_exit': {}}",5000,2286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,ge62500,レストラン・タニ ,35.664331,139.720939,〒107-0062 東京都港区南青山3-2-6 モリヤサンライトビル2F,http://mobile.gnavi.co.jp/shop/ge62500/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/rj7wbpze0000/t_0000.jpg,http://uds.gnst.jp/rest/img/rj7wbpze0000/t_0001.jpg,水～日 ランチ：12:00～15:30(L.O.14:00)(※当店連休明けの火曜は営業)<BR>火～日 ディナー：18:00～23:30(L.O.21:30),毎週月曜日 第1日曜日,"{'note': {}, 'line': '地下鉄銀座線', 'walk': '3', 'station': '外苑前駅', 'station_exit': '1a出口'}",10000,4572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1161,e113903,炭火焼肉ぶち 渋谷南口本店,35.654122,139.702219,〒150-0043 東京都渋谷区道玄坂1-10-2 渋谷THビルB2,http://mobile.gnavi.co.jp/shop/e113903/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/mmgxe5pa0000/t_0000.jpg,http://uds.gnst.jp/rest/img/mmgxe5pa0000/t_0001.jpg, 17:00～23:00,無,"{'note': {}, 'line': 'ＪＲ', 'walk': '2', 'station': '渋谷駅', 'station_exit': {}}",4000,1829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,p770501,MERCER CAFE TERRACE HOUSE,35.659883,139.71325,〒150-0001 東京都渋谷区神宮前5-50-3 アーバンテラス青山4F・5F,http://mobile.gnavi.co.jp/shop/p770501/?ak=UPL2puO1pD36LuAD9%2BwdyHJIDfgJQIPLdBYpMCczMlo%3D,http://uds.gnst.jp/rest/img/1uu1v41t0000/t_0020.jpg,http://uds.gnst.jp/rest/img/1uu1v41t0000/t_0021.jpg, ランチ：11:30～16:00<BR>月～木・日・祝日 ディナー：17:00～24:00(L.O.23:00、ドリンクL.O.23:30)<BR>金・土・祝前日 ディナー：17:00～翌2:00(L.O.23:00),無,"{'note': {}, 'line': '地下鉄', 'walk': '3', 'station': '表参道駅', 'station_exit': 'B2番出口'}",4000,1829,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
